epoch,trainLoss,trainAcc,o2_correct,vocabSize50,vocabSize80
0,4.982124207814534,0.03333333333333333,1,1,1
1,4.377336883544922,0.040000000298023225,1,1,1
2,4.331801306406657,0.05666666726271311,4,1,1
3,4.2588373502095545,0.05666666696468989,2,1,1
4,4.215250142415365,0.039999999801317854,1,2,1
5,4.139031035105387,0.09000000059604644,1,3,1
6,4.084898999532064,0.09000000059604644,1,3,1
7,4.035839916865031,0.08333333293596903,1,4,1
8,3.99359024365743,0.08666666785875957,2,4,2
9,3.9152733103434243,0.11666666626930237,1,4,2
10,3.8592054080963134,0.07,2,4,2
11,3.8269602076212563,0.14666666746139526,1,6,2
12,3.793737071355184,0.17333333432674408,1,6,3
13,3.7122912343343097,0.16000000059604644,1,7,3
14,3.6393146260579425,0.1533333331346512,2,8,4
15,3.606386439005534,0.17666666746139525,1,9,4
16,3.570114552179972,0.15999999801317852,2,9,5
17,3.4943839009602864,0.2566666658719381,3,11,5
18,3.4586880238850912,0.19333333412806192,2,11,6
19,3.418609266281128,0.2700000003973643,2,12,8
20,3.389805393218994,0.20666666666666667,3,12,8
21,3.2723130067189534,0.36666666547457377,3,13,9
22,3.2023861185709634,0.35666666746139525,2,16,10
23,3.147551250457764,0.3833333341280619,3,17,10
24,3.1393269030253093,0.3733333321412404,2,17,10
25,3.1302751382191976,0.38666666865348814,3,18,10
26,3.0727945137023926,0.42333333412806196,3,18,10
27,2.9885080432891846,0.4966666634877523,3,22,12
28,2.8847942860921223,0.5066666658719381,3,22,12
29,2.7776544443766276,0.5033333341280619,4,22,12
30,2.7162270800272625,0.5133333373069763,2,23,13
31,2.68537810643514,0.5500000031789144,3,23,15
32,2.537361364364624,0.5233333373069763,3,23,16
33,2.5834124024709064,0.6066666674613953,3,24,18
34,2.3999998569488525,0.5933333341280619,3,24,18
35,2.4159521198272706,0.6233333301544189,4,24,18
36,2.340188436508179,0.6233333341280619,3,26,19
37,2.3792744731903075,0.6333333333333333,4,26,19
38,2.236681270599365,0.683333330154419,4,27,20
39,2.175691925684611,0.6933333325386047,4,27,20
40,2.129354174931844,0.7266666634877523,4,27,20
41,2.124410940806071,0.6433333317438762,4,27,21
42,2.038146589597066,0.6833333309491475,3,27,22
43,2.0298088645935057,0.7066666666666667,4,27,23
44,1.9422994311650594,0.7600000015894572,3,27,23
45,1.9477629216512045,0.7133333365122477,4,27,24
46,1.8764376370112101,0.7433333357175191,3,27,24
47,1.7534882895151773,0.763333330154419,3,27,24
48,1.7759183581670126,0.7899999984105428,3,27,24
49,1.7700454489390056,0.8000000023841858,4,28,25
50,1.6454200442632039,0.7766666626930236,3,28,25
51,1.620254324277242,0.7866666626930237,3,28,26
52,1.5995781914393108,0.8166666690508525,4,28,26
53,1.6986031897862752,0.8133333317438761,4,28,26
54,1.6565817006429036,0.8166666682561239,4,28,26
55,1.605107339223226,0.799999996026357,4,28,26
56,1.4787204837799073,0.839999996026357,3,28,26
57,1.4971555582682292,0.8433333293596903,4,28,27
58,1.4011797062555948,0.8166666706403096,3,28,28
59,1.47534175713857,0.8700000031789143,3,29,28
60,1.393443374633789,0.8533333293596903,3,29,28
61,1.3375569295883178,0.8666666626930237,4,29,28
62,1.2923462073008218,0.8599999984105428,4,29,28
63,1.28176629225413,0.880000003973643,4,29,28
64,1.3040905094146729,0.8633333341280619,4,29,28
65,1.2962395111719767,0.8833333373069763,4,29,28
66,1.3564888143539429,0.8666666706403097,4,29,28
67,1.2078010018666585,0.8600000007947286,5,29,28
68,1.1838331953684489,0.870000003973643,4,29,28
69,1.1117729369799296,0.8900000007947286,4,29,28
70,1.0918846066792807,0.9033333365122477,4,29,28
71,1.1853178771336874,0.8833333309491476,4,29,28
72,1.1045376984278361,0.9266666698455811,4,30,28
73,1.0764883915583292,0.8999999976158142,4,30,28
74,1.1298743613560995,0.9233333309491475,4,30,28
75,0.9790311543146769,0.946666669845581,4,30,30
76,1.0677042627334594,0.9266666674613953,4,30,30
77,1.0288737432161967,0.9066666674613952,4,30,30
78,0.9225664416948954,0.9466666674613953,4,30,30
79,0.9698183155059814,0.933333334128062,4,30,30
80,0.8961727873484293,0.95,5,30,30
81,0.9259136565526327,0.9333333365122477,4,30,30
82,0.9193325408299764,0.9233333317438761,4,30,30
83,0.9589520438512167,0.9500000031789144,4,30,30
84,0.9685703547795613,0.8999999984105428,4,30,30
85,0.9297584867477418,0.9100000007947286,5,30,30
86,0.8431088781356811,0.936666669845581,4,30,30
87,0.8385437258084615,0.9600000031789144,4,30,30
88,0.8556447919209799,0.9566666666666667,4,30,30
89,0.8725374889373779,0.9499999976158142,4,30,30
90,0.8586878522237142,0.9566666642824809,4,30,30
91,0.846663794517517,0.956666669845581,4,30,30
92,0.7748146677017211,0.976666669845581,5,30,30
93,0.7942104347546896,0.9633333365122477,4,30,30
94,0.794762593905131,0.9699999976158142,4,30,30
95,0.7944164824485779,0.9599999976158142,4,30,30
96,0.8410933009783427,0.9466666674613953,4,30,30
97,0.78589945713679,0.9599999976158142,4,30,30
98,0.7753172318140665,0.9700000031789144,4,30,30
99,0.8228707059224447,0.9533333309491475,4,30,30
100,0.6932090679804485,0.9733333333333334,5,30,30
