epoch,trainLoss,trainAcc,o2_correct,vocabSize50,vocabSize80
0,4.733565146128337,0.023333333333333334,0,0,0
1,4.401101970672608,0.013333333333333334,1,0,0
2,4.317491626739502,0.02666666666666667,1,0,0
3,4.243349577585856,0.023333333432674408,1,0,0
4,4.171503753662109,0.046666666865348816,1,1,0
5,4.100482813517252,0.056666666666666664,1,2,0
6,4.038081633249918,0.04666666666666667,0,2,0
7,3.9728678194681804,0.07666666626930237,3,3,1
8,3.9061461702982583,0.07333333353201549,3,3,1
9,3.860392837524414,0.06000000019868215,2,3,1
10,3.8106822458902996,0.08666666666666667,2,5,1
11,3.743906151453654,0.10666666726271311,3,7,2
12,3.696407559712728,0.08666666666666667,3,7,2
13,3.6571183331807453,0.1700000003973643,3,9,4
14,3.6338148244222004,0.18333333412806194,2,9,4
15,3.580812562306722,0.1933333338300387,3,9,4
16,3.5326758448282876,0.14666666666666667,3,10,4
17,3.5202367528279623,0.27666666587193806,3,14,5
18,3.421508499781291,0.19666666626930238,3,15,5
19,3.3650395393371584,0.2866666662693024,4,16,6
20,3.337368310292562,0.3633333325386047,3,19,8
21,3.231078783671061,0.2799999984105428,4,20,9
22,3.218123435974121,0.40666666825612385,4,20,11
23,3.193527615865072,0.47,3,22,12
24,3.032968765894572,0.49666667064030967,4,22,13
25,3.0651327196756997,0.4933333317438761,4,24,13
26,2.8869741566975913,0.49666666507720947,4,24,16
27,2.9184569136301675,0.4933333317438761,4,24,16
28,2.71361008644104,0.566666665871938,4,24,18
29,2.6135987186431886,0.5466666642824809,4,25,20
30,2.502027848561605,0.5599999968210856,4,25,22
31,2.4417856884002687,0.6133333301544189,4,25,22
32,2.4625326665242513,0.6166666666666667,4,25,22
33,2.4616088549296062,0.6400000031789144,4,25,22
34,2.2039117113749187,0.566666669845581,4,25,22
35,2.183183037439982,0.7033333325386047,4,25,22
36,2.2049665609995523,0.6833333325386047,4,25,22
37,2.023934332529704,0.7233333357175191,4,25,24
38,1.9935004933675131,0.7233333325386048,4,25,24
39,1.836044340133667,0.7199999968210856,4,26,24
40,1.898330151240031,0.7266666658719381,5,26,24
41,1.930072587331136,0.7733333349227905,4,27,24
42,1.7252753686904907,0.7899999984105428,4,27,24
43,1.6821680482228596,0.7366666690508524,4,27,25
44,1.6847629133860271,0.7966666650772095,4,28,25
45,1.5902893273035685,0.8033333325386047,5,28,26
46,1.5824201122919719,0.7866666658719381,4,28,26
47,1.5130289427439372,0.8133333325386047,4,28,27
48,1.691452153523763,0.8266666682561239,4,29,27
49,1.5516304381688435,0.8233333357175191,4,29,27
50,1.4584344371159872,0.836666665871938,5,29,27
51,1.5968330144882201,0.8433333349227905,5,29,27
52,1.3401347128550212,0.8566666706403097,5,29,27
53,1.3185818608601887,0.8733333349227905,5,29,28
54,1.279342563947042,0.8733333317438762,5,29,28
55,1.284093696276347,0.869999996026357,5,29,28
56,1.23591104666392,0.8766666650772095,5,29,28
57,1.2044040727615357,0.8833333349227905,5,29,28
58,1.2209598509470623,0.9033333317438761,5,29,28
59,1.1477458588282268,0.8999999984105428,5,29,28
60,1.156163951555888,0.8866666650772095,5,29,28
61,1.1794913419087727,0.9033333373069763,5,29,28
62,1.1293770249684651,0.9133333309491476,5,29,28
63,1.067907257080078,0.9066666706403097,5,29,28
64,1.0567139498392741,0.9233333309491475,5,30,28
65,1.0333307393391926,0.9033333317438761,5,30,28
66,1.1015933783849081,0.8999999984105428,5,30,28
67,1.0273881435394288,0.9366666642824809,5,30,29
68,0.9495073692003886,0.9333333373069763,5,30,29
69,0.9400482416152954,0.9533333309491475,5,30,29
70,1.1567133871714275,0.9033333317438761,4,30,29
71,0.9021817588806152,0.9299999984105428,5,30,29
72,0.9747351900736491,0.943333334128062,5,30,29
73,0.9281633416811625,0.9466666642824809,5,30,29
74,0.8968098203341166,0.9633333309491475,5,30,29
75,0.8421875127156575,0.9600000031789144,5,30,30
76,0.9156512530644735,0.943333334128062,5,30,30
77,1.0331355285644532,0.920000003973643,4,30,30
78,0.8384540669123332,0.9666666666666667,5,30,30
79,0.8152494049072265,0.9599999976158142,5,30,30
80,0.8060383129119874,0.9799999976158142,5,30,30
81,0.8049558178583781,0.9500000031789144,5,30,30
82,0.7704574839274089,0.976666669845581,5,30,30
83,0.8517322699228923,0.9633333309491475,5,30,30
84,0.7556677826245626,0.9700000031789144,5,30,30
85,0.75231929063797,0.9633333365122477,5,30,30
86,0.8081381011009217,0.9600000031789144,5,30,30
87,0.7326136191685995,0.9533333365122477,5,30,30
88,0.7386552731196085,0.9733333365122477,5,30,30
89,0.7166128349304199,0.9699999976158142,5,30,30
90,0.6985648457209269,0.9666666642824808,5,30,30
