epoch,trainLoss,trainAcc,o2_correct,vocabSize50,vocabSize80
0,5.0880416552225745,0.06,0,2,1
1,4.411540253957113,0.023333333333333334,2,3,1
2,4.361869252522786,0.023333333432674408,0,3,1
3,4.298611075083414,0.03666666666666667,0,4,1
4,4.243914184570312,0.01666666676600774,0,4,1
5,4.186972923278809,0.03333333333333333,0,4,1
6,4.132895139058431,0.026666666766007742,1,4,1
7,4.080712242126465,0.03666666666666667,0,5,1
8,4.03162317276001,0.03,0,5,1
9,3.9772906589508055,0.04,0,6,1
10,3.926225757598877,0.04,1,6,2
11,3.8760558954874673,0.08333333363135656,0,6,2
12,3.8553046290079753,0.07,0,6,2
13,3.8130374908447267,0.0833333334326744,2,6,2
14,3.7459092489878336,0.09000000019868215,1,6,2
15,3.7062850125630695,0.11000000029802322,1,7,2
16,3.6685828336079918,0.10666666676600774,1,7,2
17,3.612585786183675,0.1200000003973643,2,7,2
18,3.585695975621541,0.11,1,8,2
19,3.533984654744466,0.1533333334326744,1,9,2
20,3.5216663551330565,0.18666666646798452,1,12,5
21,3.4304531606038413,0.26000000099341075,1,15,7
22,3.383403352101644,0.19666666626930238,2,15,7
23,3.3797591813405354,0.24000000099341073,1,15,7
24,3.3012637011210124,0.21666666646798452,3,15,7
25,3.3040020783742268,0.26333333253860475,2,15,7
26,3.2210004234313967,0.23333333532015482,2,17,7
27,3.173513860702515,0.3033333341280619,1,18,7
28,3.077685527801514,0.3566666634877523,4,18,8
29,3.014839868545532,0.34666666984558103,2,19,10
30,2.8944907665252684,0.29333333174387616,3,19,10
31,2.8340156364440916,0.35333333214124046,4,19,11
32,2.8563598505655925,0.49333333333333335,2,20,11
33,2.7179061444600423,0.4366666682561239,4,21,11
34,2.6958789285024007,0.47666666269302366,3,21,12
35,2.6252719942728677,0.55,4,22,13
36,2.5532369581858316,0.553333330154419,3,24,14
37,2.4855094718933106,0.54,3,25,14
38,2.4352729447682697,0.6033333373069764,4,26,15
39,2.3545269997914633,0.6033333349227905,2,26,16
40,2.3142992210388185,0.6566666658719381,3,27,18
41,2.2040657011667886,0.5933333293596903,5,27,18
42,2.083615272839864,0.690000003973643,3,27,19
43,2.1516742102305093,0.7099999984105428,3,28,20
44,2.0192432085673016,0.7166666674613953,3,28,21
45,2.0298123343785606,0.693333334128062,4,28,22
46,1.8890640099843343,0.7466666706403097,4,28,22
47,1.9430945412317913,0.7699999984105428,4,29,23
48,1.797777910232544,0.7333333341280619,5,29,23
49,1.7294347190856934,0.8100000007947286,4,30,23
50,1.7114852635065714,0.7866666674613952,4,30,23
51,1.6132456429799398,0.7966666674613953,4,30,24
52,1.670776629447937,0.8366666674613953,4,30,26
53,1.5979037888844807,0.8566666674613953,4,30,26
54,1.5360366710027058,0.8500000007947286,4,30,28
55,1.4912035258611043,0.8566666674613953,4,30,28
56,1.4967638651529949,0.8100000007947286,4,30,28
57,1.3765296173095702,0.8766666642824809,4,30,29
58,1.39655651251475,0.8866666642824809,5,30,29
59,1.3195294221242269,0.8866666698455811,5,30,29
60,1.358280792236328,0.9100000007947286,4,30,29
61,1.3920611794789632,0.8766666674613952,4,30,29
62,1.294389549891154,0.8899999976158142,4,30,29
63,1.2644589742024739,0.9433333365122477,4,30,29
64,1.1911804310480754,0.9300000031789144,4,30,29
65,1.1608737428983054,0.9266666698455811,4,30,29
66,1.180640139579773,0.8800000007947286,5,30,29
67,1.1210016918182373,0.9266666674613953,4,30,29
68,1.1607759126027426,0.9299999976158142,4,30,29
69,1.1444284693400064,0.933333334128062,4,30,29
70,1.0697356112798055,0.9533333309491475,4,30,29
71,1.0567897574106853,0.9466666674613953,4,30,30
72,1.0389441823959351,0.9499999976158142,4,30,30
73,0.9984587319691975,0.9600000031789144,4,30,30
74,0.9633285697301229,0.9633333365122477,4,30,30
75,1.0004794390996297,0.9666666642824808,4,30,30
76,0.9431832695007324,0.9733333333333334,5,30,30
77,0.9272427749633789,0.9700000031789144,5,30,30
78,0.9992630235354105,0.9700000031789144,5,30,30
79,0.8958660395940145,0.956666669845581,5,30,30
80,0.9009569176038106,0.976666669845581,5,30,30
81,0.8222162628173828,0.98,5,30,30
82,0.8560326337814331,0.9599999976158142,5,30,30
83,0.8400135215123494,0.9666666666666667,5,30,30
84,0.8892514673868815,0.9833333333333333,5,30,30
85,0.8297911914189656,0.97,5,30,30
86,0.8200148550669352,0.976666669845581,5,30,30
87,0.829211548169454,0.9733333333333334,5,30,30
88,0.8318160724639893,0.9833333309491475,5,30,30
89,0.7609643427530924,0.9866666666666667,5,30,30
90,0.7775782227516175,0.98,5,30,30
91,0.7259324550628662,0.976666669845581,5,30,30
92,0.738009975751241,0.986666669845581,5,30,30
93,0.7061095062891642,0.9899999976158143,5,30,30
94,0.7407693060239157,0.99,5,30,30
95,0.6833670377731323,0.9933333333333333,5,30,30
96,0.6749151229858399,0.986666669845581,5,30,30
97,0.6642402601242066,0.986666669845581,5,30,30
98,0.6938299798965454,0.9866666666666667,5,30,30
99,0.6887734460830689,0.99,5,30,30
100,0.642163180510203,0.9966666666666667,5,30,30
