epoch,trainLoss,trainAcc,secondOrderAcc,vocabSize50,vocabSize80
0,4.039508885277642,0.028888888888888888,0.4935,1,0
1,3.8005044481489394,0.039999999991721574,0.292,0,0
2,3.715291641023424,0.03333333197567198,0.215,1,0
3,3.6463004610273573,0.06444444389806854,0.268,1,0
4,3.602648256089952,0.05333333197567198,0.2655,1,0
5,3.543994918399387,0.06222222208562824,0.3005,1,1
6,3.5053599622514513,0.07333333265450266,0.2765,1,0
7,3.4729120445251467,0.13777777761220933,0.2995,3,1
8,3.383927682240804,0.1333333303531011,0.406,4,1
9,3.323332323498196,0.13111110892560746,0.382,2,1
10,3.2328145620557995,0.12222221990426381,0.466,3,2
11,3.1421189297570122,0.2311111103826099,0.513,6,2
12,3.0346276452806262,0.35111111031638254,0.5175,10,5
13,2.967715113957723,0.40444443225860593,0.465,12,4
14,2.8016210948096383,0.37999999933772616,0.577,11,7
15,2.7894572671254476,0.41333333240614994,0.486,11,7
16,2.568438074323866,0.4155555431048075,0.563,12,6
17,2.7350501653883192,0.4822222232818604,0.4265,16,9
18,2.445678958892822,0.5333333375718858,0.5435,16,11
19,2.3232997385660807,0.47777778175142077,0.6105,15,7
20,2.3241589238908555,0.5511111156145732,0.595,15,12
21,2.2185222159491644,0.5644444351726108,0.561,19,11
22,2.0613440905676947,0.6311111172040303,0.5955,20,13
23,2.0633544487423365,0.45777776956558225,0.6525,12,8
24,1.9133000877168445,0.6666666730244954,0.631,22,13
25,1.8333537038167318,0.6266666724946763,0.695,22,11
26,1.7553761439853244,0.6777777849303351,0.657,24,13
27,1.6684807364145915,0.6333333275053237,0.6985,20,14
28,1.6217955780029296,0.6977777849303352,0.678,26,16
29,2.156193053987291,0.3311111103163825,0.6875,8,4
30,1.5080481836530897,0.7622222179836697,0.672,27,18
31,1.6378157816992867,0.7622222185134888,0.6345,26,16
32,1.50292205174764,0.7488888851801554,0.655,25,21
33,1.31829468621148,0.7866666759385003,0.708,26,21
34,1.4416226545969646,0.791111106607649,0.6855,26,20
35,1.4168469132317436,0.7600000090069241,0.688,26,20
36,1.4891417577531603,0.7822222314940559,0.663,26,19
37,1.2941233730316162,0.7999999970859951,0.7165,24,22
38,1.3231584175427755,0.7311111201180353,0.7445,25,18
39,1.143920154041714,0.8533333439297146,0.7285,28,26
40,1.0728324964311389,0.8533333309491475,0.8025,27,23
41,1.0655159412489996,0.8622222193082174,0.732,28,24
