epoch,trainLoss,trainAcc,o2_correct,vocabSize50,vocabSize80
0,4.005881646474203,0.036666666766007744,3,1,1
1,3.6730989519755046,0.040000000397364295,2,2,1
2,3.515178607304891,0.04666666666666667,1,3,2
3,3.450076316197713,0.04666666666666667,1,5,3
4,3.423613799413045,0.03666666666666667,0,5,4
5,3.3976848189036053,0.043333333333333335,0,5,4
6,3.364754247665405,0.05333333373069763,0,5,4
7,3.295822162628174,0.13666666746139527,2,8,6
8,3.148556251525879,0.12000000099341075,3,9,7
9,3.011440677642822,0.2900000007947286,3,13,8
10,2.8112294324239095,0.2699999996026357,2,15,8
11,2.469429213205973,0.46333333015441897,4,19,15
12,2.3809361998240153,0.5266666626930236,4,21,19
13,2.1459654982884726,0.6033333293596903,3,23,20
14,1.9135137828191122,0.6566666642824809,4,23,20
15,1.9178075361251832,0.6266666674613952,5,23,20
16,1.7035792525609335,0.7133333341280619,4,24,22
17,1.449507033030192,0.746666669845581,4,26,23
18,1.2248130019505818,0.7933333309491476,4,28,23
19,1.440777556101481,0.7966666706403096,4,29,25
20,1.2402543838818867,0.8233333309491475,4,29,27
21,1.0675379856427512,0.856666669845581,4,29,28
22,1.0370458873112995,0.8700000007947286,4,29,28
23,1.0310339371363322,0.8533333309491475,5,30,28
24,0.9467048875490824,0.8999999976158142,3,30,28
25,0.8135224350293477,0.9133333309491476,4,30,29
26,0.9091808533668518,0.9166666674613952,4,30,29
27,0.8873446575800578,0.9400000007947286,3,30,30
28,0.7227431631088257,0.9066666698455811,4,30,30
29,0.7567594877878825,0.9233333365122477,3,30,30
30,0.7451210006078084,0.9466666642824809,4,30,30
31,0.7397331833839417,0.9633333309491475,4,30,30
32,0.6158408923943838,0.9233333309491475,5,30,30
33,0.5457632939020792,0.9633333333333334,5,30,30
34,0.780269451936086,0.9299999976158142,4,30,30
35,0.6065721499919892,0.9500000031789144,5,30,30
36,0.5449750089645385,0.9366666666666666,5,30,30
37,0.6118026177088419,0.9433333309491475,5,30,30
38,0.5302119533220927,0.9766666666666667,4,30,30
39,0.5591615295410156,0.936666669845581,5,30,30
40,0.5922162532806396,0.9633333309491475,5,30,30
41,0.6404290755589803,0.9466666642824809,4,30,30
42,0.4794577479362488,0.9866666666666667,5,30,30
43,0.4996140364805857,0.976666669845581,5,30,30
44,0.5415211264292399,0.9833333309491475,5,30,30
45,0.4472214074929555,0.98,4,30,30
46,0.4952021026611328,0.9699999976158142,5,30,30
47,0.52703502257665,0.9766666642824808,5,30,30
48,0.4991669046878815,0.976666669845581,4,30,30
49,0.4814876937866211,0.9699999976158142,5,30,30
50,0.4752209862073263,0.9800000031789143,5,30,30
51,0.40647521694501243,0.9933333333333333,5,30,30
52,0.4174250109990438,0.9966666666666667,5,30,30
53,0.42453497568766274,0.9800000031789143,4,30,30
54,0.43146020611127217,0.9833333333333333,5,30,30
55,0.4174587043126424,0.9833333365122477,5,30,30
56,0.39771600246429445,0.9933333333333333,4,30,30
57,0.40235984245936074,0.9866666666666667,5,30,30
58,0.3613300522168477,0.9933333333333333,4,30,30
59,0.44228442827860515,0.9900000031789143,5,30,30
60,0.4317775177955627,0.9933333333333333,5,30,30
61,0.32175882856051125,0.9966666666666667,5,30,30
62,0.48232887347539266,0.9666666642824808,5,30,30
63,0.32654017726580303,0.986666669845581,4,30,30
64,0.3439814460277557,0.9766666666666667,5,30,30
65,0.38619067907333376,0.9933333333333333,5,30,30
66,0.3670076521237691,0.9733333333333334,5,30,30
67,0.35333007176717124,0.9933333365122478,5,30,30
68,0.30960427363713583,0.99,5,30,30
69,0.37015890041987104,0.9866666666666667,5,30,30
70,0.2923839753866196,0.9966666666666667,5,30,30
71,0.3757777245839437,1.0,5,30,30
72,0.29618308901786805,1.0,5,30,30
73,0.35750640590985616,0.9933333333333333,5,30,30
74,0.3263201908270518,0.9966666666666667,5,30,30
75,0.3494231033325195,0.9933333365122478,5,30,30
76,0.35569489320119224,1.0,5,30,30
77,0.2895667020479838,0.9966666666666667,5,30,30
78,0.36437470038731895,0.9900000031789143,5,30,30
79,0.31168015241622926,1.0,5,30,30
80,0.3838482149442037,0.9933333309491476,5,30,30
81,0.3317723242441813,1.0,5,30,30
82,0.3341528566678365,1.0,5,30,30
83,0.3371175630887349,0.9933333365122478,4,30,30
84,0.32478078683217365,1.0,5,30,30
85,0.2688257352511088,1.0,5,30,30
86,0.30804975787798566,1.0,5,30,30
87,0.2821846385796865,1.0,4,30,30
88,0.2894932838280996,0.9933333333333333,5,30,30
89,0.3561291289329529,0.9933333309491476,5,30,30
90,0.2713677297035853,0.9966666666666667,5,30,30
91,0.34941038250923157,0.9899999976158143,5,30,30
92,0.2689626995722453,1.0,5,30,30
93,0.2994601662953695,0.9966666666666667,5,30,30
94,0.3329972163836161,0.9899999976158143,5,30,30
95,0.3467052435874939,0.9966666666666667,4,30,30
96,0.34798675258954365,0.9933333309491476,5,30,30
97,0.30985427180926006,0.9966666666666667,5,30,30
98,0.3225780026117961,1.0,4,30,30
99,0.29489174365997317,1.0,5,30,30
100,0.3272836128870646,1.0,4,30,30
