epoch,trainLoss,trainAcc,o2_correct,vocabSize50,vocabSize80
0,3.999792143503825,0.03666666746139526,0,0,0
1,3.6601154200236,0.023333333432674408,2,0,0
2,3.55153928120931,0.05333333343267441,1,1,0
3,3.486018803914388,0.03333333432674408,2,2,1
4,3.4582906595865883,0.06666666626930237,1,3,1
5,3.430780487060547,0.08666666626930236,1,5,2
6,3.393088944753011,0.07666666666666666,1,6,3
7,3.3334462960561115,0.09,1,6,4
8,3.241327651341756,0.22333333333333333,1,9,5
9,3.0971671390533446,0.13333333373069764,2,10,5
10,2.932753734588623,0.2900000011920929,2,12,7
11,2.7172975095113117,0.41666666507720945,3,18,10
12,2.547492643992106,0.5466666674613953,3,22,12
13,2.3489121786753335,0.5799999976158142,3,23,15
14,2.1742736355463665,0.6366666666666667,3,23,17
15,2.1772438128789267,0.6699999968210856,4,23,20
16,2.031843821207682,0.6933333349227905,3,24,22
17,1.659632798830668,0.7599999984105428,3,25,23
18,1.5617566045125326,0.7666666682561238,3,25,24
19,1.4907893594106039,0.7833333373069763,3,27,24
20,1.2777033122380574,0.799999996026357,3,27,25
21,1.3760509705543518,0.7566666674613952,4,28,25
22,1.1060801760355632,0.8566666674613953,3,28,26
23,0.9326794330279032,0.8633333365122478,3,28,26
24,0.929318348566691,0.8966666698455811,4,28,27
25,1.0046751658121744,0.8933333309491476,3,28,27
26,0.866242200533549,0.8966666642824809,3,29,28
27,0.7814855360984803,0.9400000031789144,3,29,28
28,0.8205192550023397,0.9266666642824809,3,29,28
29,0.7700146929423014,0.9433333365122477,3,29,28
30,0.7818565344810486,0.9466666642824809,4,29,29
31,0.8027355194091796,0.9400000007947286,5,29,29
32,0.6840195163091024,0.943333334128062,3,29,29
33,0.5873550128936768,0.9533333365122477,3,30,29
34,0.6490042173862457,0.9633333333333334,2,30,29
35,0.6540899991989135,0.9633333365122477,3,30,29
36,0.5011391707261403,0.97,3,30,29
37,0.5952771592140198,0.9666666666666667,3,30,29
38,0.575141327381134,0.97,4,30,29
39,0.4917382228374481,0.9666666666666667,3,30,29
40,0.47456529140472414,0.9666666666666667,3,30,29
41,0.4274708203474681,0.98,3,30,29
42,0.4673598599433899,0.966666669845581,3,30,29
43,0.4261724587281545,0.9833333333333333,3,30,29
44,0.40748485883076985,0.9866666666666667,3,30,30
45,0.5255353713035583,0.9699999976158142,3,30,30
46,0.4906460237503052,0.9866666666666667,4,30,30
47,0.38110381523768105,0.99,3,30,30
48,0.43545204401016235,0.9833333333333333,3,30,30
49,0.4101666462421417,0.9799999976158142,3,30,30
50,0.43617887099583946,0.99,5,30,30
51,0.39063441038131713,0.9933333333333333,3,30,30
52,0.39150324900945027,0.9866666666666667,4,30,30
53,0.34546505371729536,0.9866666666666667,5,30,30
54,0.3856357737382253,0.9933333333333333,3,30,30
55,0.41920260826746625,0.99,4,30,30
56,0.43737271666526795,0.9833333333333333,4,30,30
57,0.43903584003448487,0.9833333333333333,3,30,30
58,0.3993982219696045,0.98,4,30,30
59,0.3812914315859477,0.9933333333333333,3,30,30
60,0.3655891768137614,0.9966666666666667,4,30,30
61,0.44337382435798645,0.9799999976158142,4,30,30
62,0.4609851837158203,0.9699999976158142,5,30,30
63,0.35841508825620016,0.9966666666666667,4,30,30
64,0.36053184588750203,0.99,5,30,30
65,0.3628860747814178,0.9733333365122477,5,30,30
66,0.4097837034861247,0.9800000031789143,3,30,30
67,0.3244809047381083,0.9933333333333333,5,30,30
68,0.32868504444758095,0.9833333333333333,5,30,30
69,0.38087327480316163,0.976666669845581,4,30,30
70,0.36451216220855714,1.0,4,30,30
71,0.3090705927213033,0.9933333333333333,4,30,30
72,0.40821483969688416,0.9766666642824808,4,30,30
73,0.3506159245967865,0.986666669845581,4,30,30
74,0.3238134376207987,0.9833333365122477,4,30,30
75,0.32560975352923077,0.9966666666666667,4,30,30
76,0.3050650922457377,0.9966666666666667,4,30,30
77,0.3542268661657969,0.986666669845581,3,30,30
78,0.39979217052459715,0.9733333309491475,5,30,30
79,0.33029528697331745,1.0,5,30,30
80,0.32716912229855855,0.9833333365122477,4,30,30
81,0.32055681546529136,0.9966666666666667,4,30,30
82,0.2748607631524404,0.9966666666666667,4,30,30
83,0.2823281721274058,0.9933333333333333,4,30,30
84,0.32101775328318277,1.0,5,30,30
85,0.34474048535029095,0.9866666666666667,5,30,30
86,0.2708218582471212,0.9966666666666667,4,30,30
87,0.30161934773127236,0.9966666666666667,5,30,30
88,0.2692445707321167,1.0,4,30,30
89,0.3385277287165324,0.9833333333333333,4,30,30
90,0.30489351153373717,0.9666666642824808,4,30,30
91,0.2882863513628642,0.9966666666666667,5,30,30
92,0.31836921294530235,0.996666669845581,5,30,30
93,0.2985565710067749,1.0,5,30,30
94,0.32869390686353045,1.0,5,30,30
95,0.3223264197508494,0.9966666666666667,5,30,30
96,0.29324403484662376,1.0,5,30,30
97,0.28636683225631715,1.0,5,30,30
98,0.2894158375263214,0.9966666666666667,4,30,30
99,0.3025685779253642,1.0,5,30,30
100,0.27440295298894246,0.9966666666666667,5,30,30
