epoch,trainLoss,trainAcc,secondOrderAcc,vocabSize50,vocabSize80
0,3.441865921020508,0.06666667014360428,0.39,1,1
1,3.1712534427642822,0.1066666692495346,0.3895,1,1
2,3.102961540222168,0.13333334028720856,0.3405,2,1
3,3.056053876876831,0.15111111104488373,0.398,1,1
4,3.0137901306152344,0.17777778208255768,0.3675,2,1
5,2.9720535278320312,0.11999999731779099,0.362,1,1
6,2.9273862838745117,0.23999999463558197,0.3485,2,1
7,2.872288227081299,0.2177777737379074,0.379,3,0
8,2.80841064453125,0.2622222304344177,0.386,3,1
9,2.7616987228393555,0.19555555284023285,0.332,3,2
10,2.6347756385803223,0.23999999463558197,0.4005,3,1
11,2.608347177505493,0.31555554270744324,0.361,4,2
12,2.4569993019104004,0.30222222208976746,0.37,4,2
13,2.417515993118286,0.36444443464279175,0.4015,5,2
14,2.362812042236328,0.42222222685813904,0.4015,8,1
15,2.242640256881714,0.47555556893348694,0.4315,7,3
16,2.198566198348999,0.4977777898311615,0.4245,7,3
17,2.19296932220459,0.5199999809265137,0.4815,8,4
18,2.036198377609253,0.5688889026641846,0.4765,8,3
19,1.8165311813354492,0.5866666436195374,0.4995,9,6
20,1.8261611461639404,0.6044444441795349,0.4985,10,6
21,1.81637442111969,0.6222222447395325,0.4595,10,4
22,1.6542584896087646,0.6399999856948853,0.482,10,7
23,1.5558284521102905,0.7111111283302307,0.4965,11,10
24,1.7184709310531616,0.6711111068725586,0.4725,10,7
25,1.4772915840148926,0.6933333277702332,0.49,12,6
26,1.4763774871826172,0.6977777481079102,0.4665,13,4
27,1.4125165939331055,0.7200000286102295,0.5165,12,8
28,1.36171555519104,0.7555555701255798,0.5035,13,7
29,1.2857544422149658,0.7822222113609314,0.564,13,10
30,1.2243250608444214,0.7733333110809326,0.499,13,9
31,1.3039413690567017,0.7599999904632568,0.5225,13,9
32,1.3733607530593872,0.8133333325386047,0.472,13,11
33,1.2883614301681519,0.800000011920929,0.513,12,10
34,1.165681004524231,0.7955555319786072,0.485,13,9
35,1.0890793800354004,0.804444432258606,0.552,14,11
36,1.006773829460144,0.8666666746139526,0.605,14,12
37,1.0472066402435303,0.8266666531562805,0.578,12,11
38,0.9923559427261353,0.8355555534362793,0.573,13,11
39,0.9753824472427368,0.800000011920929,0.59,13,11
40,0.9652847051620483,0.8533333539962769,0.5745,15,12
41,0.8272060751914978,0.8799999952316284,0.6175,15,12
42,0.8346534967422485,0.8799999952316284,0.5705,14,12
43,0.9020980596542358,0.8666666746139526,0.5065,15,11
44,0.954833447933197,0.8444444537162781,0.523,13,11
45,0.8915426135063171,0.8888888955116272,0.5935,15,12
46,0.9138511419296265,0.8488888740539551,0.4775,13,12
47,0.7936695218086243,0.9155555367469788,0.55,14,14
48,0.782861053943634,0.8799999952316284,0.5835,14,13
49,0.7933851480484009,0.8799999952316284,0.5915,14,12
50,0.6850607395172119,0.9066666960716248,0.6405,15,12
51,0.7136796116828918,0.9377777576446533,0.631,15,14
52,0.7477187514305115,0.9288889169692993,0.6375,15,13
53,0.7231196165084839,0.9200000166893005,0.65,15,13
54,0.6296026706695557,0.9288889169692993,0.6555,15,14
55,0.6673821806907654,0.9288889169692993,0.6575,15,15
56,0.6576082110404968,0.9377777576446533,0.6685,15,15
57,0.6646236777305603,0.9244444370269775,0.628,15,14
58,0.608913779258728,0.9422222375869751,0.6545,15,15
59,0.6324118971824646,0.9333333373069763,0.636,15,14
60,0.5906102657318115,0.9466666579246521,0.6725,15,13
61,0.5748115181922913,0.9244444370269775,0.638,15,14
62,0.5798983573913574,0.9599999785423279,0.6285,15,15
63,0.5528668165206909,0.9688888788223267,0.6705,15,15
64,0.5231274366378784,0.9644444584846497,0.6735,15,15
65,0.5125022530555725,0.9599999785423279,0.679,15,15
66,0.5175505876541138,0.9644444584846497,0.6705,15,15
67,0.5329034328460693,0.9555555582046509,0.6945,15,14
68,0.5499492883682251,0.9644444584846497,0.6775,15,14
69,0.4736703634262085,0.9777777791023254,0.699,15,15
70,0.48245683312416077,0.9777777791023254,0.6835,15,15
71,0.4550814628601074,0.9733333587646484,0.7155,15,15
72,0.5388659238815308,0.9555555582046509,0.647,15,14
73,0.46603214740753174,0.9733333587646484,0.703,15,15
74,0.45016708970069885,0.9777777791023254,0.6795,15,15
75,0.47745299339294434,0.9555555582046509,0.6635,15,15
76,0.5092474222183228,0.9688888788223267,0.6775,15,14
77,0.4091687500476837,0.9866666793823242,0.7,15,15
78,0.450900137424469,0.9911110997200012,0.6825,15,15
79,0.4393634498119354,0.9733333587646484,0.682,15,15
80,0.5064398050308228,0.9733333587646484,0.678,15,15
81,0.4271920919418335,0.9777777791023254,0.6855,15,15
82,0.44067084789276123,0.9733333587646484,0.682,15,15
83,0.47607722878456116,0.9911110997200012,0.6375,15,15
84,0.43309950828552246,0.9866666793823242,0.666,15,15
85,0.47886767983436584,0.9866666793823242,0.6705,15,15
86,0.4223286211490631,0.995555579662323,0.684,15,15
87,0.4130202531814575,0.9866666793823242,0.7,15,15
88,0.3725425601005554,1.0,0.704,15,15
89,0.36714181303977966,0.995555579662323,0.752,15,15
90,0.4002957344055176,0.9777777791023254,0.752,15,15
91,0.39315077662467957,0.9822221994400024,0.7115,15,15
92,0.3922465443611145,0.9911110997200012,0.713,15,15
93,0.3792065978050232,0.9911110997200012,0.7315,15,15
94,0.36961859464645386,0.9866666793823242,0.734,15,15
95,0.3776109218597412,0.9911110997200012,0.7335,15,15
96,0.3755742311477661,0.9911110997200012,0.7065,15,15
97,0.35287201404571533,0.995555579662323,0.751,15,15
98,0.3501691222190857,0.995555579662323,0.8005,15,15
99,0.4572160840034485,0.9466666579246521,0.63,15,14
100,0.33437687158584595,1.0,0.7205,15,15
