epoch,trainLoss,trainAcc,secondOrderAcc,vocabSize50,vocabSize80
0,3.2874789237976074,0.07555555552244186,0.243,1,1
1,3.195087194442749,0.07999999821186066,0.3075,1,1
2,3.1454591751098633,0.08444444090127945,0.4265,1,1
3,3.103936195373535,0.09777777642011642,0.443,1,1
4,3.0670251846313477,0.1111111119389534,0.2705,1,1
5,3.0311222076416016,0.1111111119389534,0.315,0,0
6,2.9953625202178955,0.12888889014720917,0.25,0,0
7,2.960859537124634,0.15111111104488373,0.2545,2,0
8,2.9137961864471436,0.12444444745779037,0.4095,1,1
9,2.888047218322754,0.11555555462837219,0.44,1,1
10,2.8389954566955566,0.1599999964237213,0.53,2,1
11,2.797903299331665,0.1644444465637207,0.611,1,1
12,2.7713894844055176,0.2266666740179062,0.566,3,1
13,2.719257116317749,0.2755555510520935,0.6245,3,2
14,2.6819639205932617,0.17777778208255768,0.6005,2,2
15,2.638608932495117,0.2133333384990692,0.6035,2,1
16,2.570543050765991,0.3422222137451172,0.629,6,1
17,2.517477512359619,0.4444444477558136,0.6575,9,1
18,2.500835657119751,0.4399999976158142,0.632,6,3
19,2.399322509765625,0.47555556893348694,0.6845,8,3
20,2.289442777633667,0.5377777814865112,0.694,10,3
21,2.2688636779785156,0.5288888812065125,0.6775,10,2
22,2.2377467155456543,0.5022222399711609,0.6735,8,5
23,2.2178826332092285,0.54666668176651,0.6885,10,3
24,2.1733100414276123,0.4977777898311615,0.7185,7,4
25,2.0806219577789307,0.47111111879348755,0.748,9,2
26,2.0768280029296875,0.5688889026641846,0.7305,9,5
27,1.9251072406768799,0.6355555653572083,0.7585,12,6
28,1.955133318901062,0.5600000023841858,0.735,10,4
29,1.8061549663543701,0.6177777647972107,0.727,11,6
30,1.8658868074417114,0.47555556893348694,0.7145,8,3
31,1.7702364921569824,0.6888889074325562,0.703,13,6
32,1.8243321180343628,0.6222222447395325,0.7045,12,6
33,1.708701491355896,0.6666666865348816,0.7565,13,5
34,1.6490027904510498,0.6800000071525574,0.7265,12,7
35,1.7143142223358154,0.7066666483879089,0.739,13,8
36,1.5424554347991943,0.6577777862548828,0.7365,12,7
37,1.456454873085022,0.7333333492279053,0.766,13,8
38,1.5934498310089111,0.6800000071525574,0.727,13,5
39,1.5564342737197876,0.742222249507904,0.6855,14,8
40,1.34336256980896,0.7555555701255798,0.7335,14,7
41,1.314729928970337,0.7688888907432556,0.7895,14,9
42,1.4869415760040283,0.7200000286102295,0.722,12,10
43,1.2816392183303833,0.7599999904632568,0.726,14,8
44,1.243680477142334,0.7511110901832581,0.764,13,9
45,1.267066478729248,0.8133333325386047,0.7745,14,12
46,1.3261247873306274,0.7688888907432556,0.7445,13,10
47,1.2750071287155151,0.7733333110809326,0.713,13,10
48,1.188485860824585,0.7822222113609314,0.7095,13,10
49,1.197075605392456,0.804444432258606,0.695,14,11
50,1.098736047744751,0.8133333325386047,0.687,14,10
51,1.1397055387496948,0.7777777910232544,0.762,13,9
52,1.1843563318252563,0.7777777910232544,0.7335,14,11
53,1.0739381313323975,0.800000011920929,0.8085,14,10
54,1.0669500827789307,0.8311111330986023,0.7525,15,12
55,1.0748018026351929,0.8444444537162781,0.77,15,10
56,0.9887065291404724,0.7955555319786072,0.718,14,9
57,1.013343095779419,0.8399999737739563,0.8005,14,12
58,0.9429001808166504,0.8711110949516296,0.7775,15,13
59,0.9974350929260254,0.8711110949516296,0.789,15,11
60,0.8780649900436401,0.8755555748939514,0.815,15,13
61,0.9390062093734741,0.8533333539962769,0.765,15,12
62,0.904341995716095,0.8711110949516296,0.805,14,13
63,0.860379159450531,0.8622221946716309,0.756,15,12
64,0.8858600854873657,0.8577777743339539,0.685,15,13
65,0.88657146692276,0.8799999952316284,0.726,15,12
66,0.905165433883667,0.8799999952316284,0.7495,15,12
67,0.8130121231079102,0.9200000166893005,0.784,15,14
68,0.8463762998580933,0.8799999952316284,0.774,15,12
69,0.8045971393585205,0.9066666960716248,0.7895,15,14
70,0.7984097003936768,0.9244444370269775,0.7995,15,15
71,0.7553039789199829,0.9200000166893005,0.8175,15,15
72,0.7356318235397339,0.9111111164093018,0.8115,15,14
73,0.7290942668914795,0.8666666746139526,0.729,15,13
74,0.7790833711624146,0.9200000166893005,0.816,15,14
75,0.7293968200683594,0.9111111164093018,0.818,15,13
76,0.7760640382766724,0.8755555748939514,0.794,15,13
77,0.7057857513427734,0.9155555367469788,0.7465,15,15
78,0.7292412519454956,0.9111111164093018,0.7435,15,15
79,0.6654659509658813,0.9111111164093018,0.794,15,14
80,0.6818723678588867,0.9377777576446533,0.8165,15,15
81,0.6540278196334839,0.9200000166893005,0.813,15,14
