epoch,trainLoss,trainAcc,o2_correct,vocabSize50,vocabSize80
0,3.98614328066508,0.03333333333333333,4,1,1
1,3.8590115547180175,0.03666666666666667,1,2,2
2,3.804914805094401,0.03333333333333333,3,2,2
3,3.753102175394694,0.04,4,2,2
4,3.7076068782806395,0.05000000009934107,4,2,2
5,3.672658767700195,0.036666666766007744,3,2,2
6,3.628217004140218,0.08000000019868216,3,3,2
7,3.591891311009725,0.07666666666666666,4,3,2
8,3.563964885075887,0.20333333333333334,4,7,3
9,3.514992125829061,0.04333333353201548,4,7,3
10,3.462898349761963,0.21666666825612385,5,10,4
11,3.4591199111938478,0.24333333373069763,5,12,6
12,3.3718806648254396,0.2833333349227905,5,12,6
13,3.252230920791626,0.2199999992052714,5,12,6
14,3.186302356719971,0.2900000009934107,5,16,11
15,3.108265301386515,0.19333333134651184,5,16,11
16,2.98567227045695,0.3433333349227905,5,16,13
17,2.9319269180297853,0.2900000007947286,5,16,13
18,2.820068381627401,0.35666666587193807,5,17,13
19,2.726195513407389,0.44666666825612383,5,19,13
20,2.7067744827270506,0.5199999992052714,5,20,15
21,2.563433167139689,0.53,5,20,18
22,2.4931298128763832,0.49999999602635703,5,21,18
23,2.5499903615315755,0.510000003973643,5,21,18
24,2.2643355417251585,0.6099999984105428,5,22,19
25,2.211594842274984,0.570000003973643,5,23,19
26,2.2294687859217324,0.5766666626930237,5,24,19
27,2.094566036860148,0.5900000015894572,5,24,19
28,1.9964237292607625,0.6499999992052714,5,25,19
29,1.9922328805923462,0.6599999984105428,5,26,19
30,1.789113998413086,0.670000003973643,5,26,20
31,1.7637021398544313,0.6533333341280619,5,28,20
32,1.6325408458709716,0.7300000031789143,5,28,21
33,1.7208823251724243,0.7166666642824808,5,28,21
34,1.592213339805603,0.8033333309491475,5,29,21
35,1.5529799111684164,0.7666666698455811,5,29,22
36,1.4595838212966918,0.816666669845581,5,29,25
37,1.4434685309727986,0.8100000031789144,5,29,25
38,1.4278347826004028,0.750000003973643,5,29,26
39,1.297315896352132,0.8633333365122478,5,30,28
40,1.3184528470039367,0.7900000031789144,5,30,28
41,1.2204709339141846,0.8566666642824808,5,30,29
42,1.3942293659845988,0.7966666650772095,5,30,29
43,1.1470932722091676,0.87,5,30,29
44,1.1051246388753255,0.8966666674613952,5,30,29
45,1.0349177153905234,0.88,5,30,29
46,1.0669277906417847,0.8966666666666666,5,30,29
47,0.9915665658315023,0.9066666666666666,5,30,29
48,1.0869284375508625,0.8866666642824809,5,30,29
49,1.1140678103764852,0.86,5,30,29
50,0.9664084005355835,0.9233333333333333,5,30,29
51,0.903222431341807,0.9333333333333333,5,30,29
52,0.9334528954823812,0.8866666698455811,5,30,29
53,0.8695280989011128,0.91,5,30,29
54,0.8667286817232768,0.91,5,30,29
55,0.9392742490768433,0.9300000007947286,5,30,29
56,0.9188623332977295,0.94,5,30,30
57,0.7917642609278361,0.9466666666666667,5,30,30
58,0.7621914831797282,0.96,5,30,30
59,0.84642409324646,0.9466666642824809,5,30,30
60,0.8006848684946696,0.9600000031789144,5,30,30
61,0.808924872080485,0.9400000031789144,5,30,30
62,0.7551644810040792,0.9566666666666667,5,30,30
63,0.8614002958933512,0.956666669845581,5,30,30
64,0.7504189538955689,0.946666669845581,5,30,30
65,0.6710197194417318,0.9700000031789144,5,30,30
66,0.8185168759028116,0.9333333333333333,5,30,30
67,0.665068637530009,0.9566666666666667,5,30,30
68,0.7620036355654398,0.9166666666666666,5,30,30
69,0.7443051266670228,0.9633333365122477,5,30,30
70,0.6914348753293356,0.94,5,30,30
71,0.6402246189117432,0.97,5,30,30
72,0.7215294035275778,0.9533333309491475,5,30,30
73,0.624230625629425,0.9633333365122477,5,30,30
74,0.5968438371022542,0.966666669845581,5,30,30
75,0.5938210328420003,0.96,5,30,30
76,0.5799059629440307,0.98,5,30,30
77,0.617400438785553,0.9766666666666667,5,30,30
78,0.5836569809913635,0.9800000031789143,5,30,30
79,0.5594793585936229,0.9866666666666667,5,30,30
80,0.6358332308133443,0.9900000031789143,5,30,30
81,0.6043152109781901,0.98,5,30,30
82,0.5493666625022888,0.9766666666666667,5,30,30
83,0.5497712409496307,0.98,5,30,30
84,0.5862059716383616,0.9666666666666667,5,30,30
85,0.5376124819119771,0.9866666666666667,5,30,30
86,0.5850115235646566,0.9766666642824808,5,30,30
87,0.5555849997202555,0.99,5,30,30
88,0.5096154673894246,0.99,5,30,30
89,0.5549854572614034,0.9700000031789144,5,30,30
90,0.5431518959999084,0.9800000031789143,5,30,30
91,0.5638029352823893,0.9733333365122477,5,30,30
92,0.4890036654472351,0.9866666666666667,5,30,30
93,0.5053493269284566,0.9866666666666667,5,30,30
94,0.5031332087516784,0.99,5,30,30
95,0.5126450077692668,0.9766666666666667,5,30,30
96,0.4984885537624359,0.99,5,30,30
97,0.5267061877250672,0.976666669845581,5,30,30
98,0.46596934080123903,0.9833333333333333,5,30,30
99,0.4740726359685262,0.99,5,30,30
100,0.5011450902620951,0.9866666666666667,5,30,30
