epoch,trainLoss,trainAcc,o2_correct,vocabSize50,vocabSize80
0,3.9782875951131187,0.02,3,0,0
1,3.8560417461395264,0.04000000059604645,4,1,0
2,3.779317305882772,0.03,4,1,0
3,3.7320670731862386,0.03333333343267441,4,2,0
4,3.6765267594655353,0.046666666865348816,4,3,0
5,3.603592398961385,0.13666666587193807,4,6,2
6,3.5493528779347736,0.10666666706403097,4,6,2
7,3.483669226964315,0.13333333313465118,4,6,3
8,3.409478120803833,0.16000000099341075,4,7,4
9,3.3353798802693686,0.1899999992052714,5,8,5
10,3.2476977761586507,0.20666666706403097,5,10,5
11,3.1441372934977214,0.2500000007947286,5,11,6
12,3.03839368502299,0.3300000007947286,5,13,7
13,2.9969944190979003,0.3166666650772095,5,15,7
14,2.863777125676473,0.2900000015894572,5,15,9
15,2.7776822662353515,0.3966666650772095,5,19,11
16,2.666915693283081,0.3733333373069763,5,20,13
17,2.526876153945923,0.46333332935969035,5,21,14
18,2.3395083808898924,0.5233333365122477,5,22,15
19,2.286170533498128,0.4866666666666667,5,22,15
20,2.2807392708460488,0.5700000007947286,5,24,16
21,2.1727670510609944,0.5766666642824809,4,25,19
22,2.0233862447738646,0.629999996026357,4,27,20
23,1.965910824139913,0.6499999976158142,5,27,21
24,2.016133934656779,0.6666666642824809,5,28,24
25,1.8698058954874675,0.6466666650772095,5,28,24
26,1.7431610091527303,0.7233333293596903,5,29,26
27,1.8014364020029703,0.6033333357175191,5,29,27
28,1.6124268023173014,0.7299999968210856,5,29,28
29,1.4943518416086832,0.8000000015894572,5,29,28
30,1.5520074319839479,0.8066666682561239,5,29,28
31,1.3970658413569133,0.7800000023841858,5,29,28
32,1.3797112385431924,0.7900000015894572,5,29,28
33,1.3583064889907837,0.8033333325386047,5,29,28
34,1.2272825749715168,0.8166666706403096,5,29,28
35,1.2586299101511638,0.8700000007947286,5,29,29
36,1.3871379407246907,0.820000003973643,5,29,29
37,1.20039776802063,0.8866666706403097,5,29,29
38,1.124956520398458,0.8866666650772095,5,29,29
39,1.1827826007207234,0.8733333317438762,5,29,29
40,1.0792200152079265,0.8666666706403097,5,30,29
41,1.0554634197553,0.8900000007947286,5,30,29
42,0.9612420988082886,0.9066666650772095,5,30,29
43,0.9891927234331767,0.9133333349227906,5,30,30
44,0.9492044297854105,0.9366666642824809,5,30,30
45,0.8585343352953593,0.913333334128062,5,30,30
46,0.8603125778834025,0.9166666674613952,5,30,30
47,0.8595393641789755,0.9533333373069763,5,30,30
48,0.8592069284121195,0.9400000007947286,5,30,30
49,1.0992378775278728,0.7566666658719381,5,30,30
50,0.9548471355438233,0.8633333373069764,5,30,30
51,0.8436935313542684,0.9166666642824809,5,30,30
52,0.7482146263122559,0.9433333373069763,5,30,30
53,0.7719626490275066,0.9233333317438761,5,30,30
54,0.7259890270233155,0.9266666642824809,5,30,30
55,0.7749256936709086,0.9166666674613952,5,30,30
56,0.8831311170260111,0.8699999976158143,5,30,30
57,0.6948005080223083,0.950000003973643,5,30,30
58,0.7231497303644816,0.9466666674613953,5,30,30
59,0.8040441687901815,0.9333333373069763,5,30,30
60,0.7174696763356526,0.9633333309491475,5,30,30
61,0.6763470888137817,0.9533333365122477,5,30,30
62,0.6160872109731038,0.9733333309491475,5,30,30
63,0.6604752119382222,0.9733333365122477,5,30,30
64,0.6202111005783081,0.9700000031789144,5,30,30
65,0.6632854827245076,0.956666669845581,5,30,30
66,0.6818656587600708,0.9400000007947286,5,30,30
67,0.5859687280654907,0.9733333309491475,5,30,30
68,0.7192760864893596,0.950000003973643,5,30,30
69,0.5851411724090576,0.9633333365122477,5,30,30
70,0.6252259039878845,0.956666669845581,5,30,30
71,0.5912183427810669,0.9633333333333334,5,30,30
72,0.6514838679631552,0.9566666674613953,5,30,30
73,0.54187047402064,0.966666669845581,5,30,30
74,0.5554513788223266,0.9733333309491475,5,30,30
75,0.5692534367243449,0.9666666642824808,5,30,30
76,0.5093933423360189,0.9833333333333333,5,30,30
77,0.5177944560845693,0.9700000031789144,5,30,30
78,0.5371565262476603,0.9766666642824808,5,30,30
79,0.47439369757970173,0.98,5,30,30
80,0.48145233233769735,0.9833333333333333,5,30,30
81,0.4977026279767354,0.9700000031789144,5,30,30
82,0.5037967538833619,0.9733333365122477,5,30,30
83,0.48597455501556397,0.98,5,30,30
84,0.47402337034543357,0.986666669845581,5,30,30
85,0.46486329674720767,0.976666669845581,5,30,30
86,0.43891113440195717,0.9866666666666667,5,30,30
87,0.4556053551038106,0.9866666666666667,5,30,30
88,0.4999218034744263,0.9733333365122477,5,30,30
89,0.48038387099901836,0.9666666642824808,5,30,30
90,0.4556397318840027,0.9833333365122477,5,30,30
91,0.4579763293266296,0.976666669845581,5,30,30
92,0.4138971126079559,0.9833333365122477,5,30,30
93,0.44551531950632733,0.9833333365122477,5,30,30
94,0.4445573949813843,0.9733333341280619,5,30,30
95,0.41591436505317686,0.9766666666666667,5,30,30
96,0.486975192228953,0.9766666666666667,5,30,30
97,0.4335993055502574,0.98,5,30,30
98,0.4401049749056498,0.9800000031789143,5,30,30
99,0.463472140232722,0.966666669845581,5,30,30
100,0.4169555354118347,0.9933333333333333,5,30,30
