epoch,trainLoss,trainAcc,o2_correct,vocabSize50,vocabSize80
0,4.070450089772542,0.03333333333333333,4,1,1
1,3.836526377995809,0.04,1,1,1
2,3.775339002609253,0.043333333333333335,3,2,2
3,3.718686717351278,0.06333333353201548,5,3,2
4,3.6752314376831055,0.04,3,3,2
5,3.637020517985026,0.033333333730697634,3,3,2
6,3.594526704152425,0.06333333333333334,3,4,2
7,3.545576759974162,0.07333333363135655,3,5,2
8,3.5021135361989337,0.0833333338300387,4,8,4
9,3.4692725976308187,0.06333333353201548,2,9,5
10,3.40012749671936,0.20000000099341075,4,10,7
11,3.343909813563029,0.15999999980131785,4,10,7
12,3.267547747294108,0.2,5,10,7
13,3.2152970091501873,0.2499999992052714,5,13,8
14,3.141978670756022,0.2566666676600774,5,15,10
15,2.9771100171407063,0.26333333253860475,5,16,11
16,2.952526365915934,0.2666666674613953,5,17,11
17,2.8495240783691407,0.3399999984105428,5,17,12
18,2.7527231884002688,0.33333333452542624,5,18,13
19,2.6282164478302,0.36666666547457377,5,21,15
20,2.5527524375915527,0.5199999988079071,5,24,16
21,2.4252145957946776,0.5033333293596903,5,24,18
22,2.2996302700042723,0.5633333333333334,5,25,20
23,2.347646853129069,0.5066666690508524,5,25,21
24,2.254206962585449,0.5833333301544189,5,25,21
25,2.005818869272868,0.6033333373069764,5,26,23
26,1.9607712682088216,0.6633333317438761,5,28,23
27,1.868879895210266,0.650000003973643,5,28,23
28,1.9493833192189534,0.5500000019868215,5,28,23
29,1.7072302055358888,0.6966666634877523,5,28,24
30,1.7396805715560912,0.7133333325386048,5,28,25
31,1.6160029951731365,0.719999996026357,5,28,26
32,1.5068491983413697,0.7933333349227906,5,28,26
33,1.5593705320358275,0.7966666682561239,5,29,27
34,1.4633473396301269,0.73,5,29,28
35,1.4031644821166993,0.7333333357175191,5,29,28
36,1.2443461497624715,0.8233333293596904,5,29,28
37,1.31127206325531,0.8066666642824809,5,29,29
38,1.2723940515518188,0.8500000007947286,5,29,29
39,1.266997685432434,0.8533333341280619,5,29,29
40,1.2510175609588623,0.870000003973643,5,29,29
41,1.0918544912338257,0.8533333373069764,5,29,29
42,1.1667570940653482,0.9233333365122477,5,30,29
43,1.057709012031555,0.8666666674613953,5,30,29
44,1.0539529895782471,0.8800000015894572,5,30,29
45,1.0557216747601827,0.8733333317438762,5,30,29
46,0.9868941370646159,0.8999999984105428,5,30,29
47,0.9974658989906311,0.8566666682561238,5,30,29
48,0.9389388751983643,0.8933333341280619,5,30,29
49,0.9981328948338827,0.910000003973643,5,30,30
50,0.9631015451749166,0.8866666674613952,5,30,30
51,0.9350705393155416,0.8599999992052714,5,30,30
52,0.7578279797236125,0.9466666642824809,5,30,30
53,0.8551103289922078,0.9100000007947286,5,30,30
54,0.8631626296043396,0.9333333365122477,5,30,30
55,0.8279456154505411,0.9033333341280619,5,30,30
56,0.7217092537879943,0.9299999976158142,5,30,30
57,0.6893649323781331,0.9499999976158142,5,30,30
58,0.7631460038820902,0.9100000007947286,5,30,30
59,0.8700654776891072,0.8633333341280619,5,30,30
60,0.8480625041325887,0.9000000031789144,5,30,30
61,0.6824211915334065,0.9333333309491475,5,30,30
62,0.6162886714935303,0.9466666642824809,5,30,30
63,0.6512233352661133,0.9633333309491475,5,30,30
64,0.648522276878357,0.9399999976158142,5,30,30
65,0.7723232205708822,0.9166666674613952,5,30,30
66,0.7314750051498413,0.9599999976158142,5,30,30
67,0.6267075538635254,0.9633333309491475,5,30,30
68,0.5765307474136353,0.9600000007947286,5,30,30
69,0.6820177348454793,0.9466666650772094,5,30,30
70,0.7224516272544861,0.9533333309491475,5,30,30
71,0.6691958649953207,0.9166666674613952,5,30,30
72,0.6719140529632568,0.9733333333333334,5,30,30
73,0.593049742380778,0.9700000007947286,5,30,30
74,0.5438949918746948,0.9700000031789144,5,30,30
75,0.6161317420005799,0.9599999976158142,5,30,30
76,0.6674802811940511,0.9266666698455811,5,30,30
77,0.6310789227485657,0.9733333365122477,5,30,30
78,0.5823641522725423,0.9699999976158142,5,30,30
79,0.5916827392578125,0.9499999976158142,5,30,30
80,0.503425482114156,0.9866666666666667,5,30,30
81,0.5203683241208394,0.966666669845581,5,30,30
82,0.5139124139149984,0.9799999976158142,5,30,30
83,0.5394480037689209,0.966666669845581,5,30,30
84,0.524584306081136,0.9633333365122477,5,30,30
85,0.510017618338267,0.9700000031789144,5,30,30
86,0.5579766964912415,0.953333334128062,5,30,30
87,0.6284199213981628,0.9433333309491475,5,30,30
88,0.5029986890157064,0.9833333309491475,5,30,30
89,0.4770060459772746,0.9833333365122477,5,30,30
90,0.5391288566589355,0.9733333341280619,5,30,30
91,0.48405463298161827,0.976666669845581,5,30,30
92,0.5352209266026815,0.9733333365122477,5,30,30
93,0.4855909542242686,0.9833333333333333,5,30,30
94,0.4973961901664734,0.9800000031789143,5,30,30
95,0.44000577052434287,0.9733333309491475,5,30,30
96,0.439370440642039,0.9833333365122477,5,30,30
97,0.446530909538269,0.9833333333333333,5,30,30
98,0.5976828916867574,0.9733333309491475,5,30,30
99,0.47459324955940246,0.9900000031789143,5,30,30
100,0.48834932208061216,0.9700000031789144,5,30,30
