epoch,trainLoss,trainAcc,o2_correct,vocabSize50,vocabSize80
0,3.9967617702484133,0.03333333432674408,2,1,1
1,3.8622570927937825,0.04333333363135656,0,2,1
2,3.8083093897501628,0.04666666706403096,3,3,2
3,3.753049513498942,0.04666666706403096,0,3,2
4,3.7216493892669678,0.03333333353201548,3,4,3
5,3.6771942297617595,0.0699999996026357,2,4,3
6,3.6391098817189533,0.0833333334326744,3,5,3
7,3.6109467347462973,0.08666666676600775,2,6,3
8,3.589856802622477,0.1100000007947286,2,7,3
9,3.545466963450114,0.10999999980131785,3,9,3
10,3.502801224390666,0.10333333412806193,3,9,4
11,3.4488582388559976,0.12666666666666668,3,9,4
12,3.424408219655355,0.1699999980131785,3,10,4
13,3.3049734592437745,0.1599999984105428,3,10,5
14,3.2351690038045247,0.1700000011920929,4,11,5
15,3.1249432881673176,0.2299999984105428,4,11,6
16,3.0809490553538006,0.21666666587193806,3,11,7
17,3.0180655892690025,0.2400000011920929,4,13,9
18,2.9165256214141846,0.3100000015894572,4,14,10
19,2.7425249258677167,0.3499999996026357,4,16,12
20,2.65789431254069,0.3600000023841858,5,17,13
21,2.6321637471516928,0.3500000007947286,5,17,13
22,2.4180279286702473,0.5366666690508525,5,20,14
23,2.430874169667562,0.47666667064030965,5,20,15
24,2.3538511975606284,0.5733333373069763,5,23,18
25,2.0991403452555337,0.5900000015894572,5,24,21
26,2.1372780068715413,0.5566666674613953,5,25,21
27,2.075101687113444,0.5899999992052714,5,27,23
28,1.8684627215067546,0.5866666690508524,5,27,24
29,1.9051531076431274,0.673333330154419,5,27,25
30,1.7128718439737955,0.7066666706403096,5,28,25
31,1.7493489726384481,0.7266666658719381,5,28,25
32,1.5612454795837403,0.7633333341280619,5,28,25
33,1.5286347198486328,0.7633333349227905,5,29,25
34,1.4943929640452067,0.8366666682561239,5,30,27
35,1.5602295144399008,0.7800000023841858,5,30,27
36,1.4070432424545287,0.8066666642824809,5,30,27
37,1.4309322388966879,0.8099999984105428,5,30,27
38,1.573762845993042,0.6566666634877523,5,30,28
39,1.2739550145467122,0.8333333293596904,5,30,28
40,1.2409907404581706,0.8566666642824808,5,30,28
41,1.1798520390192668,0.7999999976158142,5,30,28
42,1.0416393836339315,0.8866666698455811,5,30,28
43,1.064022733370463,0.870000003973643,5,30,28
44,1.1672002522150675,0.8333333341280619,5,30,28
45,1.1286912949879964,0.8966666674613952,5,30,29
46,1.0431954129536947,0.9299999976158142,5,30,29
47,0.9629853359858195,0.9099999976158142,5,30,29
48,0.9934660832087199,0.9233333333333333,5,30,29
49,1.1046058710416158,0.9000000031789144,5,30,29
50,0.9053645261128743,0.9366666642824809,5,30,29
51,0.8705695311228434,0.9333333365122477,5,30,30
52,0.8683620452880859,0.9033333373069763,5,30,30
53,0.8393694106737772,0.9399999976158142,5,30,30
54,0.8334194342295329,0.9233333309491475,5,30,30
55,0.7559833351771037,0.9533333309491475,5,30,30
56,0.9027908237775167,0.8766666674613952,5,30,30
57,0.75589031457901,0.946666669845581,5,30,30
58,0.7667513449986776,0.966666669845581,5,30,30
59,0.6831598456700643,0.956666669845581,5,30,30
60,0.8338929541905721,0.9333333309491475,5,30,30
61,0.6877624384562174,0.9633333365122477,5,30,30
62,0.6917796182632446,0.9333333309491475,5,30,30
63,0.7007718992233276,0.9766666666666667,5,30,30
64,0.6935804454485576,0.950000003973643,5,30,30
65,0.6383491118748983,0.9733333333333334,5,30,30
66,0.6863395595550537,0.956666669845581,5,30,30
67,0.6399018875757854,0.946666669845581,5,30,30
68,0.6787294578552246,0.9833333333333333,5,30,30
69,0.6383320959409078,0.9666666666666667,5,30,30
70,0.6197020471096039,0.9700000031789144,5,30,30
71,0.5784144699573517,0.966666669845581,5,30,30
72,0.5797347640991211,0.9766666642824808,5,30,30
73,0.5655455287297567,0.9833333333333333,5,30,30
74,0.5883279101053873,0.976666669845581,5,30,30
75,0.5552230469385783,0.976666669845581,5,30,30
76,0.5301334953308106,0.9733333365122477,5,30,30
77,0.5533163372675578,0.9633333365122477,5,30,30
78,0.5093061745166778,0.9866666666666667,5,30,30
79,0.6073647888501486,0.946666669845581,5,30,30
80,0.49868334412574766,0.976666669845581,5,30,30
81,0.4753658831119537,0.99,5,30,30
82,0.4956141209602356,0.99,5,30,30
83,0.6290130694707234,0.9600000031789144,5,30,30
84,0.5075746158758799,0.98,5,30,30
85,0.4839138428370158,0.9833333333333333,5,30,30
86,0.5817126842339834,0.9833333333333333,5,30,30
87,0.48777695417404177,0.9833333333333333,5,30,30
88,0.46203758955001833,0.9866666666666667,5,30,30
89,0.4549864570299784,0.9833333333333333,5,30,30
90,0.5003772528966268,0.99,5,30,30
91,0.5564585049947103,0.9600000031789144,5,30,30
92,0.469129060904185,0.9866666666666667,5,30,30
93,0.44322362343470256,0.9933333333333333,5,30,30
94,0.5666861307621002,0.9600000031789144,5,30,30
95,0.4539672144254049,0.9933333333333333,5,30,30
96,0.4592336106300354,0.9733333333333334,5,30,30
97,0.43224772294362385,0.99,5,30,30
98,0.4650342885653178,0.99,5,30,30
99,0.46190629959106444,0.9733333333333334,5,30,30
100,0.45080601692199707,0.9866666666666667,5,30,30
