epoch,trainLoss,trainAcc,o2_correct,vocabSize50,vocabSize80
0,4.230888353983561,0.03333333333333333,5,1,1
1,3.865557098388672,0.043333333333333335,2,1,1
2,3.8089395205179852,0.02666666666666667,4,1,1
3,3.7567523956298827,0.03666666666666667,2,1,1
4,3.7084676678975423,0.04666666666666667,3,3,2
5,3.666635643641154,0.06,3,3,2
6,3.6189371077219645,0.07666666666666666,3,3,3
7,3.574717626571655,0.1133333334326744,3,4,3
8,3.5324276542663573,0.09333333333333334,4,4,4
9,3.468946418762207,0.09666666666666666,3,4,4
10,3.4362485154469806,0.07666666666666666,4,4,4
11,3.38103861172994,0.20666666716337204,4,8,4
12,3.2761614418029783,0.18666666676600774,4,9,5
13,3.1941748078664145,0.16666666666666666,5,10,5
14,3.143093922932943,0.24666666746139526,5,13,7
15,3.047544422149658,0.1966666668653488,3,13,8
16,2.8966331895192465,0.2766666674613953,5,14,8
17,2.89104900042216,0.2500000001986821,5,14,8
18,2.780476916631063,0.33,5,14,10
19,2.699704154332479,0.3066666676600774,5,15,10
20,2.6667477480570474,0.31333333532015484,5,15,11
21,2.501242529551188,0.44666666865348814,5,18,12
22,2.3926795228322346,0.4100000009934108,5,19,15
23,2.3671330070495604,0.5333333293596904,5,22,15
24,2.275359417597453,0.5099999980131785,5,22,15
25,2.247946713765462,0.4833333325386047,5,23,16
26,2.1848349539438883,0.5633333353201548,5,24,16
27,2.1807426039377846,0.5400000023841858,5,24,17
28,2.0352628008524576,0.5833333293596904,5,25,19
29,1.8895499801635742,0.6333333321412404,5,26,19
30,1.8685776456197103,0.55,5,26,20
31,1.897820847829183,0.5833333317438761,5,26,21
32,1.8064250262578327,0.6166666690508524,5,26,21
33,1.7624900277455648,0.5833333357175191,5,26,21
34,1.8112331517537434,0.5899999968210856,5,26,21
35,1.6584536425272625,0.6533333317438761,5,27,21
36,1.4905519183476765,0.7266666682561239,5,28,26
37,1.5116258366902668,0.7500000015894572,5,28,27
38,1.4611021995544433,0.7033333373069763,5,28,27
39,1.5068353509902954,0.7099999992052713,5,29,27
40,1.451910417874654,0.7066666634877523,5,29,28
41,1.510137416521708,0.7699999976158142,5,29,28
42,1.3824477211634318,0.7333333373069764,5,29,28
43,1.3606544876098632,0.8433333325386048,5,29,29
44,1.300092134475708,0.8399999984105428,5,29,29
45,1.148214300473531,0.8600000031789143,5,29,29
46,1.3521961450576783,0.7433333349227905,5,29,29
47,1.2204137309392293,0.8733333325386048,5,29,29
48,1.229208394686381,0.8766666658719381,5,29,29
49,1.0772756624221802,0.8966666690508525,5,29,29
50,1.1712504386901856,0.8266666650772094,5,29,29
51,1.148897876739502,0.8600000031789143,5,29,29
52,1.1174320793151855,0.8633333333333333,5,29,29
53,1.0045632410049439,0.889999996026357,5,29,29
54,1.0650450293223064,0.8733333373069763,5,30,29
55,0.9846454954147339,0.8699999992052714,5,30,29
56,1.0053996245066326,0.8633333333333333,5,30,29
57,0.9939463726679484,0.8766666658719381,5,30,29
58,1.0800272560119628,0.8466666658719381,5,30,29
59,1.052991614341736,0.8300000023841858,5,30,29
60,0.9855616505940755,0.9099999992052714,5,30,29
61,0.8749202028910319,0.943333334128062,5,30,30
62,0.9403253157933553,0.9166666650772095,5,30,30
63,0.907593797047933,0.9066666706403097,5,30,30
64,0.8205568806330363,0.9133333317438761,5,30,30
65,0.8270979070663452,0.9333333317438761,5,30,30
66,0.9072457536061604,0.8899999992052714,5,30,30
67,0.7470247236887614,0.9500000031789144,5,30,30
68,0.8293775876363119,0.9500000007947286,5,30,30
69,0.7881733735402425,0.9433333309491475,5,30,30
70,0.8119510928789775,0.9166666650772095,5,30,30
71,0.7510088022549947,0.9199999984105428,5,30,30
72,0.7468127330144246,0.920000003973643,5,30,30
73,0.8181388425827026,0.9199999976158142,5,30,30
74,0.8107702962557475,0.9299999984105428,5,30,30
75,0.6764427423477173,0.9466666650772094,5,30,30
76,0.6940065431594848,0.9533333373069763,5,30,30
77,0.6765197285016378,0.9566666642824809,5,30,30
78,0.8099333675702413,0.920000003973643,5,30,30
79,0.709712716738383,0.97,5,30,30
80,0.7462312785784403,0.9433333309491475,5,30,30
81,0.6057003243764242,0.9633333365122477,5,30,30
82,0.5952977482477824,0.9633333365122477,5,30,30
83,0.6358985582987468,0.9666666642824808,5,30,30
84,0.6378614171346029,0.9600000007947286,5,30,30
85,0.7683666157722473,0.923333334128062,5,30,30
86,0.6148295879364014,0.9699999976158142,5,30,30
87,0.6437057654062907,0.9399999984105428,5,30,30
88,0.6069660107294719,0.9500000031789144,5,30,30
89,0.6771877408027649,0.9466666674613953,5,30,30
90,0.5536180464426677,0.9733333309491475,5,30,30
91,0.6506542865435282,0.943333334128062,5,30,30
92,0.5922945404052734,0.9600000007947286,5,30,30
93,0.6653835042317708,0.9599999976158142,5,30,30
94,0.6239650893211365,0.966666669845581,5,30,30
95,0.5890520119667053,0.9800000031789143,5,30,30
96,0.6400912459691366,0.9633333365122477,5,30,30
97,0.5309434986114502,0.9633333309491475,5,30,30
98,0.6317919174830119,0.9199999976158142,5,30,30
99,0.5647871939341227,0.9633333365122477,5,30,30
100,0.4562950265407562,0.9833333333333333,5,30,30
