epoch,trainLoss,trainAcc,o2_correct,vocabSize50,vocabSize80
0,3.9871675109863283,0.016666666666666666,3,0,0
1,3.8508538659413656,0.03666666706403097,3,1,0
2,3.7847895971934,0.06333333333333334,2,2,0
3,3.7261337725321453,0.08333333333333333,2,4,1
4,3.711672668457031,0.043333333333333335,1,4,2
5,3.6247373326619465,0.08333333333333333,2,5,3
6,3.598902088801066,0.11666666676600775,3,6,3
7,3.533085397084554,0.10666666676600774,3,6,3
8,3.5121535015106202,0.12000000009934107,3,7,3
9,3.443227876027425,0.12000000009934107,3,8,3
10,3.422796173095703,0.10000000009934107,2,9,4
11,3.373992789586385,0.1,3,10,4
12,3.277620728810628,0.19333333333333333,3,11,4
13,3.2304444122314453,0.17000000029802323,4,12,6
14,3.1917006460825603,0.22333333343267442,3,12,7
15,3.1487150764465333,0.1900000007947286,3,13,7
16,3.0772863674163817,0.2900000009934107,3,15,11
17,2.9678436056772868,0.3566666672627131,3,17,11
18,2.939144449234009,0.24000000019868215,3,17,12
19,2.7684252293904623,0.3866666672627131,3,19,13
20,2.6855446116129555,0.41333333134651185,3,22,14
21,2.6506462065378824,0.48333333373069765,4,23,17
22,2.5849296124776204,0.456666667064031,3,23,17
23,2.3302571964263916,0.5133333329359691,4,24,18
24,2.531514902114868,0.43666666726271314,5,25,19
25,2.3320988114674885,0.6099999988079071,5,26,19
26,2.0855728276570638,0.6066666674613953,5,27,20
27,2.1283151435852052,0.5599999988079071,5,27,20
28,2.02766282081604,0.6533333321412405,5,27,21
29,1.9995366764068603,0.7033333373069763,5,28,21
30,1.9874063460032145,0.7166666706403096,5,29,23
31,1.8715934149424236,0.6900000007947286,5,29,25
32,1.6505688031514485,0.7833333349227906,5,29,27
33,1.6393147945404052,0.736666669845581,5,29,27
34,1.5286591545740764,0.8299999992052715,5,29,27
35,1.5185700098673502,0.8166666634877523,5,29,27
36,1.52035165309906,0.8233333333333334,5,29,28
37,1.3795703252156575,0.826666669845581,5,29,29
38,1.4716375891367595,0.7466666650772095,4,29,29
39,1.3535535001754762,0.8533333301544189,5,30,29
40,1.2301829004287719,0.9000000031789144,5,30,29
41,1.2506607421239218,0.8533333341280619,4,30,29
42,1.1848170614242555,0.8299999976158142,5,30,29
43,1.208325982093811,0.913333334128062,5,30,29
44,1.1338240385055542,0.8799999984105428,5,30,29
45,1.0378831768035888,0.870000003973643,5,30,29
46,0.8940689086914062,0.9433333365122477,5,30,29
47,0.9336275323232015,0.923333334128062,5,30,30
48,0.9676805067062378,0.8833333341280619,5,30,30
49,0.8349873065948487,0.9400000031789144,5,30,30
50,0.7933149576187134,0.9599999976158142,4,30,30
51,0.84032634973526,0.9400000007947286,4,30,30
52,0.7185816176732381,0.9599999976158142,5,30,30
53,0.8152025397618612,0.9299999976158142,4,30,30
54,0.7721160737673441,0.9499999976158142,4,30,30
55,0.730755763053894,0.9633333365122477,4,30,30
56,0.724669508934021,0.9633333365122477,4,30,30
57,0.7379730216662089,0.9533333365122477,4,30,30
58,0.6911894750595092,0.9733333365122477,5,30,30
59,0.7170423197746277,0.9133333317438761,4,30,30
60,0.6750616598129272,0.9633333333333334,5,30,30
61,0.6570605333646139,0.9533333309491475,4,30,30
62,0.6021705953280131,0.9766666642824808,4,30,30
63,0.5602893940607707,0.9833333365122477,5,30,30
64,0.5489474288622538,0.98,4,30,30
65,0.5764857443173727,0.9666666642824808,4,30,30
66,0.6384871625900268,0.9699999976158142,5,30,30
67,0.5549839719136556,0.976666669845581,4,30,30
68,0.4809051597118378,0.9800000031789143,4,30,30
69,0.5547283101081848,0.9700000031789144,5,30,30
70,0.5893764464060466,0.9633333309491475,5,30,30
71,0.4777830704053243,0.9833333365122477,5,30,30
72,0.5128933564821879,0.976666669845581,4,30,30
73,0.4709337608019511,0.986666669845581,5,30,30
74,0.5153309067090353,0.9699999976158142,4,30,30
75,0.4582590317726135,0.99,4,30,30
76,0.5474871667226155,0.9700000007947286,4,30,30
77,0.4920077141125997,0.9633333365122477,5,30,30
78,0.4346938975652059,0.9833333365122477,4,30,30
79,0.42637701590855914,0.9800000031789143,4,30,30
80,0.4387034253279368,0.9833333365122477,5,30,30
81,0.42611167073249817,0.9900000031789143,5,30,30
82,0.46174360513687135,0.9733333333333334,4,30,30
83,0.42720642646153767,0.9900000031789143,4,30,30
84,0.4553264355659485,0.9800000031789143,4,30,30
85,0.446712597211202,0.986666669845581,5,30,30
86,0.41724523544311526,0.9833333365122477,5,30,30
87,0.4501592473189036,0.9833333365122477,5,30,30
88,0.40812877496083577,0.9900000031789143,5,30,30
89,0.40601643284161887,0.9933333365122478,5,30,30
90,0.4079678201675415,0.9933333365122478,4,30,30
91,0.4127361198266347,0.9933333333333333,4,30,30
92,0.5308964363733928,0.9699999976158142,4,30,30
93,0.4187580402692159,0.9833333365122477,4,30,30
94,0.40187435309092207,0.996666669845581,4,30,30
95,0.4116587777932485,0.9933333365122478,4,30,30
96,0.48713961005210876,0.976666669845581,4,30,30
97,0.3761375264326731,0.9900000031789143,4,30,30
98,0.395138338804245,0.9900000031789143,4,30,30
99,0.4187745098272959,0.9900000031789143,4,30,30
100,0.3517547520001729,0.9966666666666667,4,30,30
