,5,10,15,20,25,30,35,40,45,50
1,0.440000009537,0.50000000596,0.61333335638,0.590000009537,0.528000003099,0.566666674614,0.468571429423,0.39,0.466666668057,0.37600000298
2,0.560000020266,0.720000004768,0.786666679382,0.730000007153,0.808000004292,0.813333332539,0.828571429934,0.81,0.728888893392,0.732
3,0.800000011921,0.919999980927,0.90666667223,0.939999997616,0.944000005722,0.859999990463,0.948571428912,0.95,0.888888892598,0.912000001907
4,0.720000004768,0.860000002384,0.946666669846,0.960000002384,0.991999995708,1.0,0.982857142857,0.985,0.968888889949,0.928000000477
5,0.720000007749,0.939999997616,0.960000002384,0.969999992847,0.984000003338,0.979999983311,0.994285714286,0.99,0.982222222487,0.975999996662
6,0.880000007153,1.0,0.986666667461,0.989999997616,1.0,0.98666665554,0.982857143198,1.0,0.991111111641,0.983999996185
7,0.920000004768,0.880000001192,1.0,1.0,0.975999999046,1.0,1.0,1.0,0.991111111376,0.987999996185
8,0.960000002384,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.991111111641,0.971999994755
9,1.0,0.979999995232,1.0,0.989999997616,1.0,1.0,1.0,0.99,0.991111111111,0.987999998569
10,1.0,0.979999995232,1.0,1.0,1.0,1.0,0.994285714286,0.995,0.99555555582,0.991999996185
11,1.0,1.0,1.0,1.0,1.0,0.99333332777,1.0,1.0,0.991111111641,1.0
12,1.0,1.0,1.0,1.0,1.0,1.0,0.994285714286,1.0,1.0,1.0
13,0.920000004768,1.0,1.0,0.989999997616,0.991999995708,1.0,1.0,1.0,1.0,1.0
14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.995999998093
